row_idx,make,model,version,ano,msrp,precio_transaccion,msrp_new,precio_transaccion_new,delta_tx
15525,JAGUAR,X-TYPE,2.5I V6 MT,2001,372599.0,,372599.0,372599.0,
15526,JAGUAR,X-TYPE,2.5I V6 AT,2001,405698.0,,405698.0,405698.0,
15527,JAGUAR,X-TYPE,3.0I V6 SPORT AT,2001,487026.0,,487026.0,487026.0,
15528,JAGUAR,X-TYPE,3.0I V6 AT,2001,456764.0,,456764.0,456764.0,
15529,JAGUAR,X-TYPE,3.0I V6 AT,2002,450929.0,,450929.0,450929.0,
15530,JAGUAR,X-TYPE,3.0I V6 SPORT AT,2002,480804.0,,480804.0,480804.0,
15531,JAGUAR,X-TYPE,2.5I V6 AT,2002,400514.0,,400514.0,400514.0,
15532,JAGUAR,X-TYPE,2.5I V6 MT,2002,367838.0,,367838.0,367838.0,
15533,JAGUAR,X-TYPE,2.5I V6 MT,2003,385889.0,,385889.0,385889.0,
15534,JAGUAR,X-TYPE,2.5I V6 AT,2003,424574.0,,424574.0,424574.0,
15535,JAGUAR,X-TYPE,3.0I V6 SPORT AT,2003,507749.0,,507749.0,507749.0,
15536,JAGUAR,X-TYPE,3.0I V6 AT,2003,469063.0,,469063.0,469063.0,
15537,JAGUAR,X-TYPE,3.0I V6 AT,2004,521925.0,,521925.0,521925.0,
15538,JAGUAR,X-TYPE,3.0I V6 SPORT AT,2004,564971.0,,564971.0,564971.0,
15539,JAGUAR,X-TYPE,2.5I V6 AT,2004,472423.0,,472423.0,472423.0,
15540,JAGUAR,X-TYPE,2.5I V6 MT,2004,429378.0,,429378.0,429378.0,
15541,JAGUAR,X-TYPE,2.5I V6 MT,2005,401029.0,,401029.0,401029.0,
15542,JAGUAR,X-TYPE,2.5I V6 AT,2005,446177.0,,446177.0,446177.0,
15543,JAGUAR,X-TYPE,3.0I V6 SPORT AT,2005,537603.0,,537603.0,537603.0,
15544,JAGUAR,X-TYPE,3.0I V6 AT,2005,498098.0,,498098.0,498098.0,
15545,JAGUAR,X-TYPE,3.0L V6 AT,2006,500808.0,,500808.0,500808.0,
15546,JAGUAR,X-TYPE,3.0L V6 SPORT AT,2006,536743.0,,536743.0,536743.0,
15547,JAGUAR,X-TYPE,3.0L V6 SPORT AT,2007,501446.0,,501446.0,501446.0,
15548,JAGUAR,X-TYPE,3.0L V6 AT,2007,479639.0,,479639.0,479639.0,
15549,JAGUAR,X-TYPE,3.0L V6 LUX AT,2008,502662.0,,502662.0,502662.0,
15585,JEEP,COMMANDER,LIMITED PREMIUM 4X2 5.7L HEMI V8 MDS,2008,469900.0,,469900.0,469900.0,
15614,JEEP,COMPASS,LATITUDE FWD MTX,2014,301900.0,,301900.0,301900.0,
15654,JEEP,GRAND CHEROKEE,LIMITED 4X4,1995,231977.0,,231977.0,231977.0,
15655,JEEP,GRAND CHEROKEE,SE 4X2,1995,157660.0,,157660.0,157660.0,
15656,JEEP,GRAND CHEROKEE,LAREDO 4X4,1995,203702.0,,203702.0,203702.0,
15660,JEEP,GRAND CHEROKEE,LAREDO 4X2,1997,280942.0,,280942.0,280942.0,
15717,JEEP,GRAND CHEROKEE,LIMITED PREMIUM V8 5.7 HEMI 4X4,2011,654900.0,,654900.0,654900.0,
15815,JEEP,GRAND CHEROKEE,L OVERLAND 4X4,2023,1626900.0,,1626900.0,1626900.0,
15820,JEEP,GRAND CHEROKEE,L OVERLAND 4X4,2024,1708000.0,,1708000.0,1708000.0,
16081,JEEP,WRANGLER,UNLIMITED SAHARA 4X4 AUTOMTICO,2010,441900.0,,441900.0,441900.0,
16119,JEEP,WRANGLER,RUBICON 4X4 AUTOMTICO,2014,524900.0,,524900.0,524900.0,
16297,KIA,FORTE HB,GT DCT7,2021,481900.0,,481900.0,481900.0,
16373,KIA,K4,GT,2026,565900.0,,565900.0,565900.0,
16390,KIA,NIRO,EX,2025,727900.0,,727900.0,727900.0,
16412,KIA,RIO,LX SEDAN 1.6 MT,2017,203900.0,,203900.0,203900.0,
16620,KIA,SPORTAGE,2.0L EX PACK T/A,2020,472900.0,,472900.0,472900.0,
16754,LAND ROVER,DISCOVERY,SD TELA,1997,339837.0,,339837.0,339837.0,
16757,LAND ROVER,DISCOVERY,SE7,1999,508489.0,,508489.0,508489.0,
16759,LAND ROVER,DISCOVERY,V8,2000,543578.0,,543578.0,543578.0,
16760,LAND ROVER,DISCOVERY,-,2001,538093.0,,538093.0,538093.0,
16761,LAND ROVER,DISCOVERY,PIEL 7 PASAJEROS,2002,512546.0,,512546.0,512546.0,
16762,LAND ROVER,DISCOVERY,PIEL 5 PASAJEROS,2002,502277.0,,502277.0,502277.0,
16763,LAND ROVER,DISCOVERY,PIEL 5 PASAJEROS,2003,520321.0,,520321.0,520321.0,
16764,LAND ROVER,DISCOVERY,PIEL 7 PASAJEROS,2003,530960.0,,530960.0,530960.0,
16765,LAND ROVER,DISCOVERY,HSE,2004,601559.0,,601559.0,601559.0,
16766,LAND ROVER,DISCOVERY,S,2004,504707.0,,504707.0,504707.0,
16863,LAND ROVER,FREELANDER,1.8 K,1999,310311.0,,310311.0,310311.0,
16864,LAND ROVER,FREELANDER,1.8 K,2000,323854.0,,323854.0,323854.0,
16865,LAND ROVER,FREELANDER,-,2001,320586.0,,320586.0,320586.0,
16866,LAND ROVER,FREELANDER,TELA,2002,321158.0,,321158.0,321158.0,
16867,LAND ROVER,FREELANDER,PIEL QUEMACOCOS,2002,350100.0,,350100.0,350100.0,
16868,LAND ROVER,FREELANDER,TELA QUEMACOCOS,2002,335162.0,,335162.0,335162.0,
16869,LAND ROVER,FREELANDER,SE,2003,337532.0,,337532.0,337532.0,
16870,LAND ROVER,FREELANDER,HSE,2003,368887.0,,368887.0,368887.0,
16871,LAND ROVER,FREELANDER,S,2003,304649.0,,304649.0,304649.0,
16872,LAND ROVER,FREELANDER,S,2004,361904.0,,361904.0,361904.0,
16873,LAND ROVER,FREELANDER,HSE,2004,423244.0,,423244.0,423244.0,
16874,LAND ROVER,FREELANDER,HSE,2005,450918.0,,450918.0,450918.0,
16875,LAND ROVER,FREELANDER,SE3 CONVERTIBLE,2005,423265.0,,423265.0,423265.0,
16876,LAND ROVER,FREELANDER,S,2005,389968.0,,389968.0,389968.0,
16877,LAND ROVER,FREELANDER,S,2006,376232.0,,376232.0,376232.0,
16878,LAND ROVER,FREELANDER,HSE,2006,435036.0,,435036.0,435036.0,
16879,LAND ROVER,LR2,SE,2008,488457.0,,488457.0,488457.0,
16880,LAND ROVER,LR2,SE PREMIUM,2008,540908.0,,540908.0,540908.0,
16881,LAND ROVER,LR2,HSE PREMIUM,2008,552928.0,,552928.0,552928.0,
16882,LAND ROVER,LR2,HSE PREMIUM,2009,579478.0,,579478.0,579478.0,
16883,LAND ROVER,LR2,SE,2009,507043.0,,507043.0,507043.0,
16884,LAND ROVER,LR2,3.2 SE,2010,614173.0,,614173.0,614173.0,
16885,LAND ROVER,LR2,3.2 HSE PREMIUM,2010,701912.0,,701912.0,701912.0,
16898,LAND ROVER,LR3,SE,2005,663115.0,,663115.0,663115.0,
16899,LAND ROVER,LR3,HSE,2005,764698.0,,764698.0,764698.0,
16900,LAND ROVER,LR3,HSE,2006,745931.0,,745931.0,745931.0,
16901,LAND ROVER,LR3,SE,2006,680049.0,,680049.0,680049.0,
16902,LAND ROVER,LR3,SE,2007,700651.0,,700651.0,700651.0,
16903,LAND ROVER,LR3,HSE,2007,748527.0,,748527.0,748527.0,
16904,LAND ROVER,LR3,HSE,2008,762735.0,,762735.0,762735.0,
16905,LAND ROVER,LR3,SE,2008,707005.0,,707005.0,707005.0,
16906,LAND ROVER,LR3,SE,2009,727691.0,,727691.0,727691.0,
16907,LAND ROVER,LR3,HSE,2009,785639.0,,785639.0,785639.0,
16908,LAND ROVER,LR4,5.0 SE,2010,916535.0,,916535.0,916535.0,
16909,LAND ROVER,LR4,5.0 HSE,2010,1023172.0,,1023172.0,1023172.0,
16910,LAND ROVER,LR4,5.0 HSE,2011,993878.0,,993878.0,993878.0,
16911,LAND ROVER,LR4,5.0 SE,2011,878957.0,,878957.0,878957.0,
16918,LAND ROVER,RANGE ROVER,HSE,1999,723143.0,,723143.0,723143.0,
16919,LAND ROVER,RANGE ROVER,HSE,2000,754704.0,,754704.0,754704.0,
16920,LAND ROVER,RANGE ROVER,-,2001,747089.0,,747089.0,747089.0,
16921,LAND ROVER,RANGE ROVER,-,2003,869459.0,,869459.0,869459.0,
16922,LAND ROVER,RANGE ROVER,-,2004,978207.0,,978207.0,978207.0,
16923,LAND ROVER,RANGE ROVER,HSE,2005,1076786.0,,1076786.0,1076786.0,
16924,LAND ROVER,RANGE ROVER,HSE,2006,1087861.0,,1087861.0,1087861.0,
16925,LAND ROVER,RANGE ROVER,4.2 SUPERCHARGED,2006,1281694.0,,1281694.0,1281694.0,
16926,LAND ROVER,RANGE ROVER,4.2 SUPERCHARGED,2007,1302953.0,,1302953.0,1302953.0,
16927,LAND ROVER,RANGE ROVER,HSE,2007,1106692.0,,1106692.0,1106692.0,
16928,LAND ROVER,RANGE ROVER,HSE,2008,1138639.0,,1138639.0,1138639.0,
16929,LAND ROVER,RANGE ROVER,4.2 SUPERCHARGED,2008,1340797.0,,1340797.0,1340797.0,
16930,LAND ROVER,RANGE ROVER,4.2 SUPERCHARGED,2009,1377375.0,,1377375.0,1377375.0,
16931,LAND ROVER,RANGE ROVER,HSE,2009,1171214.0,,1171214.0,1171214.0,
16932,LAND ROVER,RANGE ROVER,5.0 HSE,2010,1451068.0,,1451068.0,1451068.0,
16933,LAND ROVER,RANGE ROVER,5.0 SUPERCHARGED,2010,1727784.0,,1727784.0,1727784.0,
16983,LAND ROVER,RANGE ROVER,PHEV VOGUE PHEV 400PS,2021,,,,,
16984,LAND ROVER,RANGE ROVER,PHEV VOGUE SE PHEV 400PS,2021,,,,,
16985,LAND ROVER,RANGE ROVER,V8 SVAUTOBIOGRAPHY DYNAMIC BLACK GASOLIN,2021,,,,,
16986,LAND ROVER,RANGE ROVER,V8 AUTOBIOGRAPHY FIFTY GASOLINA 525PS,2021,,,,,
16987,LAND ROVER,RANGE ROVER,L6 VOGUE MHEV 360PS,2021,,,,,
16988,LAND ROVER,RANGE ROVER,L6 HSE MHEV 360PS,2021,,,,,
16989,LAND ROVER,RANGE ROVER,PHEV SVAUTOBIOGRAPHY LWB PHEV 400PS,2021,,,,,
16990,LAND ROVER,RANGE ROVER,PHEV AUTOBIOGRAPHY PHEV 400PS,2021,,,,,
16991,LAND ROVER,RANGE ROVER,V8 SVAUTOBIOGRAPHY LWB GASOLINA 565PS,2021,,,,,
16992,LAND ROVER,RANGE ROVER,V8 SVAUTOBIOGRAPHY DYNAMIC GASOLINA 565P,2021,,,,,
16993,LAND ROVER,RANGE ROVER,V8 AUTOBIOGRAPHY GASOLINA 525PS,2021,,,,,
16994,LAND ROVER,RANGE ROVER,V8 VOGUE SE GASOLINA 525PS,2021,,,,,
17134,LAND ROVER,RANGE ROVER SPORT,SUPERCHARGED,2006,935408.0,,935408.0,935408.0,
17135,LAND ROVER,RANGE ROVER SPORT,HSE,2006,800378.0,,800378.0,800378.0,
17136,LAND ROVER,RANGE ROVER SPORT,HSE,2007,807940.0,,807940.0,807940.0,
17137,LAND ROVER,RANGE ROVER SPORT,SUPERCHARGED,2007,943142.0,,943142.0,943142.0,
17138,LAND ROVER,RANGE ROVER SPORT,SUPERCHARGED,2008,963800.0,,963800.0,963800.0,
17139,LAND ROVER,RANGE ROVER SPORT,HSE,2008,828300.0,,828300.0,828300.0,
17140,LAND ROVER,RANGE ROVER SPORT,HSE,2009,851387.0,,851387.0,851387.0,
17141,LAND ROVER,RANGE ROVER SPORT,SUPERCHARGED,2009,989570.0,,989570.0,989570.0,
17142,LAND ROVER,RANGE ROVER SPORT,5.0 SUPERCHARGED,2010,1239145.0,,1239145.0,1239145.0,
17143,LAND ROVER,RANGE ROVER SPORT,5.0 HSE,2010,1060967.0,,1060967.0,1060967.0,
17246,LAND ROVER,RANGE ROVER VELAR,2.0 P250 AUTO 4WD,2018,949800.0,,949800.0,949800.0,
17349,LAND ROVER,RANGE ROVER VELAR,S MHEV 340PS,2025,1562900.0,,1562900.0,1562900.0,
17443,LINCOLN,AVIATOR,AWD ULTIMATE,2004,559047.0,,559047.0,559047.0,
17444,LINCOLN,AVIATOR,4X2 LUXURY,2004,505247.0,,505247.0,505247.0,
17445,LINCOLN,AVIATOR,4X2 BASE,2004,483722.0,,483722.0,483722.0,
17453,LINCOLN,AVIATOR,RWD TWIN TURBO 3.0L V6,2021,1525000.0,,1525000.0,1525000.0,
17524,LINCOLN,MKS,NAVIGATION PACKAGE,2009,586254.0,,586254.0,586254.0,
17525,LINCOLN,MKS,-,2009,556165.0,,556165.0,556165.0,
17526,LINCOLN,MKS,-,2010,677619.0,,677619.0,677619.0,
17537,LINCOLN,MKX,PREMIUM AWD V6 TA PIEL,2009,559520.0,,559520.0,559520.0,
17538,LINCOLN,MKX,PREMIUM AWD V6 TA PIEL SIST NAVEGACIN,2009,570652.0,,570652.0,570652.0,
17539,LINCOLN,MKX,PREMIUM AWD V6 TA PIEL,2010,657980.0,,657980.0,657980.0,
17554,LINCOLN,MKZ,-,2009,403484.0,,403484.0,403484.0,
17555,LINCOLN,MKZ,MKZ,2010,543226.0,,543226.0,543226.0,
17584,LINCOLN,NAUTILUS,RESERVE,2020,1291000.0,,1291000.0,1291000.0,
17592,LINCOLN,NAUTILUS,RESERVE FWD 2.0L,2023,1332900.0,,1332900.0,1332900.0,
17611,LINCOLN,NAVIGATOR,4X2 ULTIMATE,2004,623621.0,,623621.0,623621.0,
17612,LINCOLN,NAVIGATOR,4X2  BASE,2004,601561.0,,601561.0,601561.0,
17613,LINCOLN,NAVIGATOR,4X4 ULTIMATE,2004,681198.0,,681198.0,681198.0,
17627,LINCOLN,NAVIGATOR,4X4 ULTIMATE,2009,777949.0,,777949.0,777949.0,
17628,LINCOLN,NAVIGATOR,L 4X2 ULTIMATE,2009,766806.0,,766806.0,766806.0,
17629,LINCOLN,NAVIGATOR,4X2 ULTIMATE,2009,741164.0,,741164.0,741164.0,
17630,LINCOLN,NAVIGATOR,4X2 ULTIMATE,2010,778047.0,,778047.0,778047.0,
17631,LINCOLN,NAVIGATOR,L 4X2 ULTIMATE,2010,819439.0,,819439.0,819439.0,
17632,LINCOLN,NAVIGATOR,4X4 ULTIMATE,2010,817809.0,,817809.0,817809.0,
17641,LINCOLN,NAVIGATOR,4X2 ULTIMATE,2013,794277.0,,794277.0,794277.0,
17700,LINCOLN,TOWN CAR,ULTIMATE,2004,504711.0,,504711.0,504711.0,
17705,LOTUS,ELISE,111S,2004,538014.0,,538014.0,538014.0,
17706,LOTUS,ELISE,111,2004,505730.0,,505730.0,505730.0,
17707,LOTUS,ELISE,111S,2005,592571.0,,592571.0,592571.0,
17708,LOTUS,ELISE,111R,2006,620647.0,,620647.0,620647.0,
17709,LOTUS,EXIGE,-,2005,719550.0,,719550.0,719550.0,
17710,LOTUS,EXIGE,-,2006,680594.0,,680594.0,680594.0,
17711,LOTUS,EXIGE,S,2007,779591.0,,779591.0,779591.0,
17714,MASERATI,3200 GT,AT,2000,1394769.0,,1394769.0,1394769.0,
17715,MASERATI,3200 GT,MT,2000,1347003.0,,1347003.0,1347003.0,
17716,MASERATI,3200 GT,MT,2001,1333402.0,,1333402.0,1333402.0,
17717,MASERATI,3200 GT,AT,2001,1380691.0,,1380691.0,1380691.0,
17718,MASERATI,3200 GT,AT,2002,1363056.0,,1363056.0,1363056.0,
17719,MASERATI,3200 GT,MT,2002,1316376.0,,1316376.0,1316376.0,
17720,MASERATI,3200 GT,MT,2003,1363667.0,,1363667.0,1363667.0,
17721,MASERATI,3200 GT,AT,2003,1412024.0,,1412024.0,1412024.0,
17722,MASERATI,4200 COUPE CC,COUPE CC,2004,1428376.0,,1428376.0,1428376.0,
17723,MASERATI,4200 COUPE GT,COUPE GT,2004,1354101.0,,1354101.0,1354101.0,
17724,MASERATI,COUPE,GRANSPORT,2006,1644315.0,,1644315.0,1644315.0,
17725,MASERATI,COUPE,GRANSPORT,2008,1650043.0,,1650043.0,1650043.0,
17728,MASERATI,GRANCABRIO,4.7 V8 AUTO,2010,2293363.0,,2293363.0,2293363.0,
17729,MASERATI,GRANCABRIO,4.7 V8 AUTO,2011,2210021.0,,2210021.0,2210021.0,
17732,MASERATI,GRANTURISMO,4.2L TA,2009,1559019.0,,1559019.0,1559019.0,
17733,MASERATI,GRANTURISMO,4.2L S TA,2009,1670457.0,,1670457.0,1670457.0,
17734,MASERATI,GRANTURISMO,4.2L S TM,2009,1781895.0,,1781895.0,1781895.0,
17735,MASERATI,GRANTURISMO,4.2L S TM,2010,2158380.0,,2158380.0,2158380.0,
17736,MASERATI,GRANTURISMO,4.2L S TA,2010,2023397.0,,2023397.0,2023397.0,
17737,MASERATI,GRANTURISMO,4.2L TA,2010,1888414.0,,1888414.0,1888414.0,
17738,MASERATI,GRANTURISMO,4.2L TA,2011,2045848.0,,2045848.0,2045848.0,
17739,MASERATI,GRANTURISMO,4.2L S TA,2011,1944818.0,,1944818.0,1944818.0,
17740,MASERATI,GRANTURISMO,4.2L S TM,2011,2019328.0,,2019328.0,2019328.0,
17741,MASERATI,GRANTURISMO,4.7 V8 MC STRADALE,2012,2360468.0,,2360468.0,2360468.0,
17751,MASERATI,QUATTROPORTE,EVOLUZIONE V8 AT,2000,1366109.0,,1366109.0,1366109.0,
17752,MASERATI,QUATTROPORTE,EVOLUZIONE V8 MT,2000,1327896.0,,1327896.0,1327896.0,
17753,MASERATI,QUATTROPORTE,EVOLUZIONE V8 MT,2001,1314488.0,,1314488.0,1314488.0,
17754,MASERATI,QUATTROPORTE,EVLOUZIONE V8 AT,2001,1352325.0,,1352325.0,1352325.0,
17755,MASERATI,QUATTROPORTE,EVOLUZIONE V8 MT,2002,1297704.0,,1297704.0,1297704.0,
17756,MASERATI,QUATTROPORTE,EVOLUZIONE V8 MT,2003,1344325.0,,1344325.0,1344325.0,
17757,MASERATI,QUATTROPORTE,4.2L,2004,1462467.0,,1462467.0,1462467.0,
17758,MASERATI,QUATTROPORTE,4.2L,2006,1627980.0,,1627980.0,1627980.0,
17759,MASERATI,QUATTROPORTE,SPORT GT,2006,1885081.0,,1885081.0,1885081.0,
17760,MASERATI,QUATTROPORTE,EXECUTIVE GT,2006,1941489.0,,1941489.0,1941489.0,
17761,MASERATI,QUATTROPORTE,AT,2006,1627980.0,,1627980.0,1627980.0,
17762,MASERATI,QUATTROPORTE,EXECUTIVE GT AT,2006,1941489.0,,1941489.0,1941489.0,
17763,MASERATI,QUATTROPORTE,SPORT GT AT,2006,1885081.0,,1885081.0,1885081.0,
17764,MASERATI,QUATTROPORTE,SPORT GT AT,2008,1891649.0,,1891649.0,1891649.0,
17765,MASERATI,QUATTROPORTE,EXECUTIVE GT AT,2008,1948253.0,,1948253.0,1948253.0,
17766,MASERATI,QUATTROPORTE,AT,2008,1633652.0,,1633652.0,1633652.0,
17767,MASERATI,QUATTROPORTE,EXECUTIVE GT,2008,1948253.0,,1948253.0,1948253.0,
17768,MASERATI,QUATTROPORTE,SPORT GT,2008,1891649.0,,1891649.0,1891649.0,
17769,MASERATI,QUATTROPORTE,4.2L,2008,1633652.0,,1633652.0,1633652.0,
17770,MASERATI,QUATTROPORTE,4.2L TA,2009,1592450.0,,1592450.0,1592450.0,
17771,MASERATI,QUATTROPORTE,4.7L S TA,2009,1781895.0,,1781895.0,1781895.0,
17772,MASERATI,QUATTROPORTE,4.7L SPORT GTS TA,2009,1893333.0,,1893333.0,1893333.0,
17773,MASERATI,QUATTROPORTE,4.7L SPORT GTS TA,2010,2293363.0,,2293363.0,2293363.0,
17774,MASERATI,QUATTROPORTE,4.7L S TA,2010,2158380.0,,2158380.0,2158380.0,
17775,MASERATI,QUATTROPORTE,4.2L TA,2010,1928908.0,,1928908.0,1928908.0,
17776,MASERATI,QUATTROPORTE,4.2L TA,2011,1804640.0,,1804640.0,1804640.0,
17777,MASERATI,QUATTROPORTE,4.7L S TA,2011,2019328.0,,2019328.0,2019328.0,
17778,MASERATI,QUATTROPORTE,4.7L SPORT GTS TA,2011,2145614.0,,2145614.0,2145614.0,
17781,MASERATI,SPYDER,GT,2004,1439470.0,,1439470.0,1439470.0,
17782,MASERATI,SPYDER,CC,2004,1545416.0,,1545416.0,1545416.0,
17783,MASERATI,SPYDER,GRANSPORT,2006,1742320.0,,1742320.0,1742320.0,
17784,MASERATI,SPYDER,GRANSPORT,2008,1748390.0,,1748390.0,1748390.0,
17785,MASTRETTA,MXT,2.0 MT,2011,732464.0,,732464.0,732464.0,
17787,MAYBACH,57,-,2003,3742832.0,,3742832.0,3742832.0,
17788,MAYBACH,57,-,2004,4164642.0,,4164642.0,4164642.0,
17789,MAYBACH,57,-,2005,4368092.0,,4368092.0,4368092.0,
17790,MAYBACH,62,-,2003,4352130.0,,4352130.0,4352130.0,
17791,MAYBACH,62,-,2004,4842608.0,,4842608.0,4842608.0,
17792,MAYBACH,62,-,2005,5079177.0,,5079177.0,5079177.0,
17793,MAYBACH,MAYBACH,57,2006,4671596.0,,4671596.0,4671596.0,
17794,MAYBACH,MAYBACH,62,2006,5493753.0,,5493753.0,5493753.0,
17795,MAYBACH,MAYBACH,57 S,2006,5335311.0,,5335311.0,5335311.0,
17796,MAYBACH,MAYBACH,57 S,2007,5342106.0,,5342106.0,5342106.0,
17797,MAYBACH,MAYBACH,62,2007,5500750.0,,5500750.0,5500750.0,
17798,MAYBACH,MAYBACH,62,2008,5512893.0,,5512893.0,5512893.0,
17799,MAYBACH,MAYBACH,57 S,2008,5353899.0,,5353899.0,5353899.0,
17800,MAYBACH,MAYBACH,57 S,2009,5404191.0,,5404191.0,5404191.0,
17801,MAYBACH,MAYBACH,62,2009,5622052.0,,5622052.0,5622052.0,
17948,MAZDA,CX-9,TOURING 2WD,2012,479400.0,,479400.0,479400.0,
17978,MAZDA,CX-9,SIGNATURE AWD,2022,903900.0,,903900.0,903900.0,
18116,MAZDA,MAZDA3,HATCHBACK S TM,2009,217200.0,,217200.0,217200.0,
18181,MAZDA,MAZDA3,HATCHBACK S GT TA,2015,334900.0,,334900.0,334900.0,
18387,MAZDA,MX-5,SPORT TM,2008,309990.0,,309990.0,309990.0,
18410,MAZDA,MX-5,100 ANIVERSARIO T/A,2021,549900.0,,549900.0,549900.0,
18444,MERCEDES-BENZ,AMG GT,AMG GT 63 4MATIC,2020,2974000.0,,2974000.0,2974000.0,
18446,MERCEDES-BENZ,AMG GT,MHEV AMG GT 53 4MATIC,2020,2260000.0,,2260000.0,2260000.0,
18486,MERCEDES-BENZ,CLASE A,A 190 AVANTGARDE AKS,2004,212537.0,,212537.0,212537.0,
18487,MERCEDES-BENZ,CLASE A,A 160 CLASSIC STYLE,2004,193597.0,,193597.0,193597.0,
18488,MERCEDES-BENZ,CLASE A,A 190 ELEGANCE,2004,223836.0,,223836.0,223836.0,
18489,MERCEDES-BENZ,CLASE A,A 190 ELEGANCE,2005,234771.0,,234771.0,234771.0,
18490,MERCEDES-BENZ,CLASE A,A 160 CLASSIC STYLE,2005,203054.0,,203054.0,203054.0,
18491,MERCEDES-BENZ,CLASE A,A 190 AVANTGARDE AKS,2005,222919.0,,222919.0,222919.0,
18574,MERCEDES-BENZ,CLASE B,B 200 TURBO,2006,358809.0,,358809.0,358809.0,
18575,MERCEDES-BENZ,CLASE B,B 200 TURBO PAQUETE CONFORT,2006,364254.0,,364254.0,364254.0,
18576,MERCEDES-BENZ,CLASE B,B 200 SPORT MT,2006,304362.0,,304362.0,304362.0,
18577,MERCEDES-BENZ,CLASE B,B 200 SPORT PAQUETE CONFORT,2006,335941.0,,335941.0,335941.0,
18578,MERCEDES-BENZ,CLASE B,B 200 SPORT AT,2006,326141.0,,326141.0,326141.0,
18579,MERCEDES-BENZ,CLASE B,B 200 AT,2007,310201.0,,310201.0,310201.0,
18580,MERCEDES-BENZ,CLASE B,B 200 MT,2007,297607.0,,297607.0,297607.0,
18581,MERCEDES-BENZ,CLASE B,B 200 TURBO,2007,364718.0,,364718.0,364718.0,
18582,MERCEDES-BENZ,CLASE B,B 200 TURBO,2008,365523.0,,365523.0,365523.0,
18583,MERCEDES-BENZ,CLASE B,B 200 MT,2008,298264.0,,298264.0,298264.0,
18584,MERCEDES-BENZ,CLASE B,B 200 AT,2008,310886.0,,310886.0,310886.0,
18585,MERCEDES-BENZ,CLASE B,B 200 AT,2009,317600.0,,317600.0,317600.0,
18586,MERCEDES-BENZ,CLASE B,B 200 MT,2009,305000.0,,305000.0,305000.0,
18587,MERCEDES-BENZ,CLASE B,B 200 TURBO,2009,346200.0,,346200.0,346200.0,
18588,MERCEDES-BENZ,CLASE B,B 200 MT,2010,349900.0,,349900.0,349900.0,
18589,MERCEDES-BENZ,CLASE B,B 200 CVT,2010,386900.0,,386900.0,386900.0,
18599,MERCEDES-BENZ,CLASE C,C 280,1995,279900.0,,279900.0,279900.0,
18600,MERCEDES-BENZ,CLASE C,C 220 CLASICO,1995,199900.0,,199900.0,199900.0,
18601,MERCEDES-BENZ,CLASE C,C 220 ELEGANCE,1995,224600.0,,224600.0,224600.0,
18602,MERCEDES-BENZ,CLASE C,C 220 ELEGANCE,1996,253860.0,,253860.0,253860.0,
18603,MERCEDES-BENZ,CLASE C,C 220 CLASICO,1996,214656.0,,214656.0,214656.0,
18604,MERCEDES-BENZ,CLASE C,C 36 AMG,1996,526680.0,,526680.0,526680.0,
18605,MERCEDES-BENZ,CLASE C,C 280,1996,304632.0,,304632.0,304632.0,
18606,MERCEDES-BENZ,CLASE C,C 230 KOMPRESSOR,1996,275711.0,,275711.0,275711.0,
18607,MERCEDES-BENZ,CLASE C,C 230 KOMPRESSOR SPORT,1997,375401.0,,375401.0,375401.0,
18608,MERCEDES-BENZ,CLASE C,C230 KOMPRESSOR ELEGANCE,1997,379353.0,,379353.0,379353.0,
18609,MERCEDES-BENZ,CLASE C,280 T ELEGANCE,1997,437836.0,,437836.0,437836.0,
18610,MERCEDES-BENZ,CLASE C,C 280,1997,407804.0,,407804.0,407804.0,
18611,MERCEDES-BENZ,CLASE C,C 36 AMG,1997,660706.0,,660706.0,660706.0,
18612,MERCEDES-BENZ,CLASE C,C 230 CLASSIC,1997,292418.0,,292418.0,292418.0,
18613,MERCEDES-BENZ,CLASE C,C 220 ELEGANCE,1997,340627.0,,340627.0,340627.0,
18614,MERCEDES-BENZ,CLASE C,C 230 CLASSIC,1998,313422.0,,313422.0,313422.0,
18615,MERCEDES-BENZ,CLASE C,C 43 AMG,1998,729920.0,,729920.0,729920.0,
18616,MERCEDES-BENZ,CLASE C,C 280 ELEGANCE,1998,395043.0,,395043.0,395043.0,
18617,MERCEDES-BENZ,CLASE C,280 T ELEGANCE,1998,478169.0,,478169.0,478169.0,
18618,MERCEDES-BENZ,CLASE C,C230 KOMPRESSOR ELEGANCE,1998,356252.0,,356252.0,356252.0,
18619,MERCEDES-BENZ,CLASE C,C 230 KOMPRESSOR SPORT,1998,354668.0,,354668.0,354668.0,
18620,MERCEDES-BENZ,CLASE C,C 230 KOMPRESSOR SPORT,1999,366606.0,,366606.0,366606.0,
18621,MERCEDES-BENZ,CLASE C,C 230 KOMPRESSOR ELEGANCE,1999,441209.0,,441209.0,441209.0,
18622,MERCEDES-BENZ,CLASE C,C 280 T ELEGANCE,1999,568445.0,,568445.0,568445.0,
18623,MERCEDES-BENZ,CLASE C,C 280 ELEGANCE,1999,488350.0,,488350.0,488350.0,
18624,MERCEDES-BENZ,CLASE C,C 43 AMG,1999,867772.0,,867772.0,867772.0,
