make,model,version,ano,mot_tipo_motor,mot_potencia_hp,mot_torque_nm,mot_aspiracion,mot_traccion,mot_transmision,mot_marchas,dim_largo_mm,dim_ancho_mm,dim_alto_mm,dim_batalla_mm,dim_peso_kg,cap_baul_l,cap_carga_util_kg,remolque_frenado_kg,cap_plazas,seg_pas_airbags_cnt,seg_act_abs,seg_act_esp,eff_consumo_l_100km,eff_kwh_100km,eff_co2_g_km,bateria_kwh,autonomia_km,carga_dc_kw,carga_ac_kw,info_pantalla_pulg,info_android_auto,info_apple_carplay,info_camara_360,info_cargador_inalambrico,amen_techo_panoramico,conf_asientos_calefaccion,conf_asientos_ventilacion,adas_aeb,adas_acc,adas_lka,adas_bsm,adas_rcta,luces_matriz_led,chasis_frenos_del,chasis_frenos_tras,chasis_susp_del,chasis_susp_tras,ruedas_neumatico_medida,ruedas_rin_pulg,angulo_ataque_deg,angulo_salida_deg,angulo_quiebre_deg,despeje_suelo_mm,cap_tanque_l,fuente_url,ano_source,ano_catalog,audit_status
KIA,K4,GT LINE,2025,gasolina,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia_K4__Hatchback_2025_5d_GD_ES_VF.pdf,file:ano,2025,ok
JEEP,RENEGADE,LIMITED POLAR BRONZE EDITION,2025,gasolina,5.75,,,FWD,AUTOMÁTICA,6.0,,,,,438.0,,,,,,1,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/jeep/FT_JEEP_RENEGADE_2025_08ENE2025_DIGITAL_V1.pdf,file:ano,2021,conflict
SOLICITUD,PARA,DERECHOS,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/changan/Solicitud_para_derechos_ARCO_Changan_M_xico_VF.pdf,,,missing_year
TOYOTA,HILUX,D-CAB BASE 4X2 (DOBLE CABINA BASE),2025,híbrido,48.0,,,4WD,MANUAL,6.0,,,,,,,,,3.0,2.0,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_HILUX_20DIESEL_20y_20GASOLINA_202025.pdf.coredownload.pdf,text:MY,2016,conflict
TOYOTA,AVANZA,XLE CVT,2025,gasolina,,,,FWD,MANUAL,5.0,,,,,,,,,7.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_AVANZA_25_web.pdf.coredownload.pdf,text:MY,2022,conflict
TOYOTA,HIACE,12 PASAJEROS,2025,gasolina,,,,RWD,MANUAL,6.0,,,,,,,,,2.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_HIACE_25_web.pdf.coredownload.pdf,text:MY,2020,conflict
TOYOTA,PRIUS,BASE,2026,híbrido,13.5,,,FWD,,,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_PRIUS_26_web.pdf.coredownload.pdf,text:MY,2020,conflict
TOYOTA,RAV4,LIMITED HV SIN JBL,2025,híbrido,,,,FWD,AUTOMÁTICA,8.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_RAV4_25_web.pdf.coredownload.pdf,text:MY,2022,conflict
TOYOTA,SEQUOIA,5.7L V8 LIMITED,2025,gasolina,,,,RWD,AUTOMÁTICA,10.0,,,,,,,,,8.0,2.0,1,0,,,,,,,,12.3,0,0,0,0,1,0,0,0,0,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_SEQUOIA_25_web.pdf.coredownload.pdf,text:MY,2009,conflict
TOYOTA,SIENNA,XLE HEV,2025,híbrido,180.0,,,FWD,,6.0,,,,,,,,,8.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_SIENNA_25_web.pdf.coredownload.pdf,text:MY,2025,ok
TOYOTA,TACOMA,TRD PRO 4X4 HEV,2025,híbrido,,,,RWD,AUTOMÁTICA,8.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_Tacoma_25_web.pdf.coredownload.pdf,text:MY,2025,ok
TOYOTA,YARIS,BASE CVT,2025,gasolina,,,,FWD,CVT,7.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_YARIS_HB_25_web.pdf.coredownload.pdf,text:MY,2023,conflict
TOYOTA,YARIS,BASE CVT,2025,gasolina,,,,FWD,MANUAL,5.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_Yaris_Sedan_25_web.pdf.coredownload.pdf,text:MY,2023,conflict
TOYOTA,4RUNNER,TRD PRO HEV,2025,híbrido,465.0,,,4WD,AUTOMÁTICA,8.0,,,,,,,,,,2.0,1,0,,,,,,,,12.3,1,1,0,1,0,1,1,1,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_4RUNNER_LIMITED_HEV_25_web_1.pdf.coredownload.pdf,text:MY,2025,ok
TOYOTA,CAMRY,XSE BI-TONE HEV,2025,híbrido,600.0,,,FWD,,6.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,1,1,0,0,1,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_CAMRY_HEV_25_web.pdf.coredownload.pdf,text:MY,2025,ok
TOYOTA,COROLLA,BASE CVT,2025,híbrido,,,,FWD,CVT,,,,,,,,,,5.0,2.0,1,0,,,,,,,,10.5,1,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_COROLLA_25_web.pdf.coredownload.pdf,text:MY,2015,conflict
TOYOTA,COROLLA,BASE CVT,2025,híbrido,,,,FWD,CVT,10.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,1,0,1,0,1,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_COROLLA_CROSS_25_web.pdf.coredownload.pdf,text:MY,2015,conflict
TOYOTA,COROLLA,BASE CVT,2025,híbrido,600.0,,,4WD,,6.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_COROLLA_CROSS_HEV_25_web.pdf.coredownload.pdf,text:MY,2015,conflict
TOYOTA,COROLLA,XLE HEV,2025,híbrido,600.0,,,FWD,,,,,,,,,,,5.0,2.0,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_COROLLA_HEV_25_web.pdf.coredownload.pdf,text:MY,2023,conflict
TOYOTA,HIGHLANDER,LIMITED BLUE-RAY,2025,híbrido,650.0,,,FWD,,6.0,,,,,,,,,8.0,,1,0,,,,,,,,12.3,1,1,0,1,1,1,1,0,0,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_HIGHLANDER_HEV_25_web.pdf.coredownload.pdf,text:MY,2021,conflict
TOYOTA,RAIZE,XLE CVT BI-TONO,2025,gasolina,,,,FWD,MANUAL,5.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_RAIZE_25_web.pdf.coredownload.pdf,text:MY,2022,conflict
TOYOTA,RAV4,LIMITED HV SIN JBL,2025,híbrido,118.0,,,AWD,,,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_RAV4_HEV_25_web.pdf.coredownload.pdf,text:MY,2022,conflict
KIA,K3,GT LINE,2024,gasolina,,,,,AUTOMÁTICA,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia-K3-Hatchback-2024-5d-GD-SP-I-NCAP--Candado-de-impresi_n.pdf,file:ano,2024,ok
KIA,K3,EX PACK AT,2023,gasolina,,,,,AUTOMÁTICA,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia-K3-Sedan-2023-4d-GD-ES--Candado-de-impresi_n.pdf,file:ano,2024,conflict
KIA,K4,GT LINE,2025,gasolina,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia_K4_Sed_n_2025_4d_GD_ES_Candado_de_impresi_n_V2.pdf,file:ano,2025,ok
KIA,K4,GT LINE,2025,gasolina,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/kia/Kia_K4__Hatchback_2025_5d_GD_ES_VF.pdf,file:ano,2025,ok
HYUNDAI,CRETA,GLS IVT,2021,gasolina,113.0,,,,MANUAL,,,,,,,,,,5.0,,1,0,,,,,,,,10.25,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/FichaTecnica_Creta2026.pdf,text:ano,2021,ambiguous_text
FICHATECNICA,GRANDFACELIFT2026,UNSPEC,2013,gasolina,157.0,,,,AUTOMÁTICA,6.0,,,,,,,,,7.0,,1,1,,,,,,,,10.25,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/FichaTecnica_GrandFacelift2026.pdf,text:ano,,ambiguous_text
HYUNDAI,HB20,1.6 GL MID AUTO,2026,gasolina,83.0,,,,MANUAL,,,,,,,,,,5.0,,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Ficha_Tecnica_Gi10HB_2026.pdf,file:ano,2023,conflict
FICHA,TECNICA,GI10SD,2026,gasolina,83.0,,,,MANUAL,,,,,,,,,,5.0,,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Ficha_Tecnica_Gi10SD_2026.pdf,file:ano,,ok
HYUNDAI,ELANTRA,GLS PREMIUM DCT HEV,2021,híbrido,105.0,2.0,,,DCT,6.0,,,,,,,,,5.0,,1,1,,,,,,,,10.25,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Fichatecnica_elantrahibrido2026.pdf,text:ano,2023,conflict
TOYOTA,HILUX,D-CAB BASE 4X2 (DOBLE CABINA BASE),2025,híbrido,48.0,,,4WD,MANUAL,6.0,,,,,,,,,3.0,2.0,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_HILUX_20DIESEL_20y_20GASOLINA_202025.pdf.coredownload.pdf,text:MY,2016,conflict
TOYOTA,AVANZA,XLE CVT,2025,gasolina,,,,FWD,MANUAL,5.0,,,,,,,,,7.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_AVANZA_25_web.pdf.coredownload.pdf,text:MY,2022,conflict
TOYOTA,HIACE,12 PASAJEROS,2025,gasolina,,,,RWD,MANUAL,6.0,,,,,,,,,2.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_HIACE_25_web.pdf.coredownload.pdf,text:MY,2020,conflict
TOYOTA,PRIUS,BASE,2026,híbrido,13.5,,,FWD,,,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_PRIUS_26_web.pdf.coredownload.pdf,text:MY,2020,conflict
TOYOTA,RAV4,LIMITED HV SIN JBL,2025,híbrido,,,,FWD,AUTOMÁTICA,8.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_RAV4_25_web.pdf.coredownload.pdf,text:MY,2022,conflict
TOYOTA,SEQUOIA,5.7L V8 LIMITED,2025,gasolina,,,,RWD,AUTOMÁTICA,10.0,,,,,,,,,8.0,2.0,1,0,,,,,,,,12.3,0,0,0,0,1,0,0,0,0,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_SEQUOIA_25_web.pdf.coredownload.pdf,text:MY,2009,conflict
TOYOTA,SIENNA,XLE HEV,2025,híbrido,180.0,,,FWD,,6.0,,,,,,,,,8.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_SIENNA_25_web.pdf.coredownload.pdf,text:MY,2025,ok
TOYOTA,TACOMA,TRD PRO 4X4 HEV,2025,híbrido,,,,RWD,AUTOMÁTICA,8.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_Tacoma_25_web.pdf.coredownload.pdf,text:MY,2025,ok
TOYOTA,YARIS,BASE CVT,2025,gasolina,,,,FWD,CVT,7.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_YARIS_HB_25_web.pdf.coredownload.pdf,text:MY,2023,conflict
TOYOTA,YARIS,BASE CVT,2025,gasolina,,,,FWD,MANUAL,5.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_Tecnica_Yaris_Sedan_25_web.pdf.coredownload.pdf,text:MY,2023,conflict
TOYOTA,4RUNNER,TRD PRO HEV,2025,híbrido,465.0,,,4WD,AUTOMÁTICA,8.0,,,,,,,,,,2.0,1,0,,,,,,,,12.3,1,1,0,1,0,1,1,1,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_4RUNNER_LIMITED_HEV_25_web_1.pdf.coredownload.pdf,text:MY,2025,ok
TOYOTA,CAMRY,XSE BI-TONE HEV,2025,híbrido,600.0,,,FWD,,6.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,1,1,0,0,1,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_CAMRY_HEV_25_web.pdf.coredownload.pdf,text:MY,2025,ok
TOYOTA,COROLLA,BASE CVT,2025,híbrido,,,,FWD,CVT,,,,,,,,,,5.0,2.0,1,0,,,,,,,,10.5,1,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_COROLLA_25_web.pdf.coredownload.pdf,text:MY,2015,conflict
TOYOTA,COROLLA,BASE CVT,2025,híbrido,,,,FWD,CVT,10.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,1,0,1,0,1,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_COROLLA_CROSS_25_web.pdf.coredownload.pdf,text:MY,2015,conflict
TOYOTA,COROLLA,BASE CVT,2025,híbrido,600.0,,,4WD,,6.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_COROLLA_CROSS_HEV_25_web.pdf.coredownload.pdf,text:MY,2015,conflict
TOYOTA,COROLLA,XLE HEV,2025,híbrido,600.0,,,FWD,,,,,,,,,,,5.0,2.0,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_COROLLA_HEV_25_web.pdf.coredownload.pdf,text:MY,2023,conflict
TOYOTA,HIGHLANDER,LIMITED BLUE-RAY,2025,híbrido,650.0,,,FWD,,6.0,,,,,,,,,8.0,,1,0,,,,,,,,12.3,1,1,0,1,1,1,1,0,0,1,1,1,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_HIGHLANDER_HEV_25_web.pdf.coredownload.pdf,text:MY,2021,conflict
TOYOTA,RAIZE,XLE CVT BI-TONO,2025,gasolina,,,,FWD,MANUAL,5.0,,,,,,,,,5.0,2.0,1,0,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_RAIZE_25_web.pdf.coredownload.pdf,text:MY,2022,conflict
TOYOTA,RAV4,LIMITED HV SIN JBL,2025,híbrido,118.0,,,AWD,,,,,,,,,,,5.0,2.0,1,0,,,,,,,,12.3,1,1,0,1,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/toyota/Ficha_tecnica_RAV4_HEV_25_web.pdf.coredownload.pdf,text:MY,2022,conflict
FT,JEEP,GCH,2025,,6.4,,,,AUTOMÁTICA,8.0,,,,,,,,,,,1,1,,,,,,,,18.0,1,1,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/jeep/FT_JEEP_GCH_ALTITUDE_2025_22NOV2024_V1.pdf,file:ano,,ok
JEEP,RENEGADE,LIMITED POLAR BRONZE EDITION,2025,gasolina,5.75,,,FWD,AUTOMÁTICA,6.0,,,,,438.0,,,,,,1,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/jeep/FT_JEEP_RENEGADE_2025_08ENE2025_DIGITAL_V1.pdf,file:ano,2021,conflict
FORD,TERRITORY,TITANIUM FWD 1.8L,2026,gasolina,,,,FWD,,7.0,,,,,,,,,,,0,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-territory-2026-catalogo-descargable.pdf,file:ano,2023,conflict
HYUNDAI,CRETA,GLS IVT,2021,gasolina,113.0,,,,MANUAL,,,,,,,,,,5.0,,1,0,,,,,,,,10.25,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/FichaTecnica_Creta2026.pdf,text:ano,2021,ambiguous_text
FICHATECNICA,GRANDFACELIFT2026,UNSPEC,2013,gasolina,157.0,,,,AUTOMÁTICA,6.0,,,,,,,,,7.0,,1,1,,,,,,,,10.25,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/FichaTecnica_GrandFacelift2026.pdf,text:ano,,ambiguous_text
HYUNDAI,HB20,1.6 GL MID AUTO,2026,gasolina,83.0,,,,MANUAL,,,,,,,,,,5.0,,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Ficha_Tecnica_Gi10HB_2026.pdf,file:ano,2023,conflict
FICHA,TECNICA,GI10SD,2026,gasolina,83.0,,,,MANUAL,,,,,,,,,,5.0,,1,1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Ficha_Tecnica_Gi10SD_2026.pdf,file:ano,,ok
HYUNDAI,PALISADE,LIMITED TECH,2013,gasolina,291.0,,,,AUTOMÁTICA,8.0,,,,,,,,,7.0,,1,0,,,,,,,,12.3,1,1,1,1,0,1,1,0,0,1,1,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Ficha_Tecnica_Palisade.pdf,text:ano,2022,conflict
HYUNDAI,ELANTRA,GLS PREMIUM DCT HEV,2021,híbrido,105.0,2.0,,,DCT,6.0,,,,,,,,,5.0,,1,1,,,,,,,,10.25,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/hyundai/Fichatecnica_elantrahibrido2026.pdf,text:ano,2023,conflict
FORD,BRONCO,BADLANDS 2 PUERTAS,2025,gasolina,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-bronco-2025-catalogo-descargable.pdf,file:ano,2021,conflict
FORD,BRONCO SPORT,BIG BEND 1.5L 4X4,2025,gasolina,,,,4X4,AUTOMÁTICA,8.0,,,,,,,,,,,0,0,,,,,,,,13.2,1,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-bronco-sport-2025-catalogo-descargable.pdf,file:ano,2021,conflict
FORD,EXPEDITION,PLATINUM MAX 4X4 3.5L ECOBOOST CON SISTE,2025,,,,,4X4,AUTOMÁTICA,10.0,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-expedition-2025-catalogo-descargable.pdf,file:ano,2022,conflict
FORD,LOBO,LOBO SUP CAB 4X4 LARIAT SIN QC,2025,híbrido,,,,4X4,,,,,,,,,,,,,0,1,,,,,,,,12.0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-lobo-2025-catalogo-descargable.pdf,file:ano,2012,conflict
FORD,MAVERICK,LARIAT HIBRIDA AWD,2025,híbrido,,,,FWD,AUTOMÁTICA,8.0,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-maverick-2025-catalogo-descargable.pdf,file:ano,2025,ok
FORD,MUSTANG,DARK HORSE COUPE V8 5.0L AUTOMATICO PIEL,2025,,,,,,,,,,,,,,,,,,0,0,,,,,,,,13.2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-mustang-2025-catalogo-descargable.pdf,text:ano_modelo,2025,ambiguous_text
FORD,MUSTANG,GT PREMIUM FASTBACK V8 TA FREDDY VAN B,2025,,,,,RWD,,,,,,,,,,,,,0,0,,,,,,,,15.5,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-mustang-mach-e-2025-catalogo-descargable.pdf,file:ano,2015,conflict
FORD,RANGER,CREW CAB XLT 4X4 DIESEL 3.2L I5 6VEL AUT,2025,diésel,,,,4X4,AUTOMÁTICA,10.0,,,,,,,,,,,0,0,,,,,,,,12.0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-ranger-2025-catalogo-descargable.pdf,file:ano,2022,conflict
FORD,TERRITORY,AMBIENTE FWD 1.8L,2025,gasolina,,,,FWD,AUTOMÁTICA,7.0,,,,,,,,,,,1,0,,,,,,,,12.0,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-territory-2025-catalogo-descargable.pdf,file:ano,2023,conflict
FORD,TERRITORY,TITANIUM FWD 1.8L,2026,gasolina,,,,FWD,,7.0,,,,,,,,,,,0,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,file://data/oem_specs_processed/ford/ford-territory-2026-catalogo-descargable.pdf,file:ano,2023,conflict
