make,model,category,missing_pct,rows,fields_considered
BENTLEY,CONTINENTAL FLYING SPUR,seguridad,33.3,10,3
BENTLEY,CONTINENTAL FLYING SPUR,tecnologia,33.3,10,6
BENTLEY,CONTINENTAL FLYING SPUR,amenidades,0.0,10,5
BENTLEY,CONTINENTAL FLYING SPUR,ev,100.0,10,5
BENTLEY,CONTINENTAL GT,motor,66.7,11,9
BENTLEY,CONTINENTAL GT,dimensiones,90.0,11,10
BENTLEY,CONTINENTAL GT,capacidad,80.0,11,5
BENTLEY,CONTINENTAL GT,seguridad,33.3,11,3
BENTLEY,CONTINENTAL GT,tecnologia,33.3,11,6
BENTLEY,CONTINENTAL GT,amenidades,0.0,11,5
BENTLEY,CONTINENTAL GT,ev,100.0,11,5
BENTLEY,CONTINENTAL GTC,motor,66.7,9,9
BENTLEY,CONTINENTAL GTC,dimensiones,90.0,9,10
BENTLEY,CONTINENTAL GTC,capacidad,80.0,9,5
BENTLEY,CONTINENTAL GTC,seguridad,33.3,9,3
BENTLEY,CONTINENTAL GTC,tecnologia,33.3,9,6
BENTLEY,CONTINENTAL GTC,amenidades,0.0,9,5
BENTLEY,CONTINENTAL GTC,ev,100.0,9,5
BENTLEY,CONTINENTAL SUPERSPORTS,motor,66.7,4,9
BENTLEY,CONTINENTAL SUPERSPORTS,dimensiones,90.0,4,10
BENTLEY,CONTINENTAL SUPERSPORTS,capacidad,80.0,4,5
BENTLEY,CONTINENTAL SUPERSPORTS,seguridad,33.3,4,3
BENTLEY,CONTINENTAL SUPERSPORTS,tecnologia,33.3,4,6
BENTLEY,CONTINENTAL SUPERSPORTS,amenidades,0.0,4,5
BENTLEY,CONTINENTAL SUPERSPORTS,ev,100.0,4,5
BENTLEY,FLYING SPUR,motor,66.7,1,9
BENTLEY,FLYING SPUR,dimensiones,90.0,1,10
BENTLEY,FLYING SPUR,capacidad,80.0,1,5
BENTLEY,FLYING SPUR,seguridad,33.3,1,3
BENTLEY,FLYING SPUR,tecnologia,33.3,1,6
BENTLEY,FLYING SPUR,amenidades,0.0,1,5
BENTLEY,FLYING SPUR,ev,100.0,1,5
BENTLEY,MULSANNE,motor,66.7,2,9
BENTLEY,MULSANNE,dimensiones,90.0,2,10
BENTLEY,MULSANNE,capacidad,80.0,2,5
BENTLEY,MULSANNE,seguridad,33.3,2,3
BENTLEY,MULSANNE,tecnologia,33.3,2,6
BENTLEY,MULSANNE,amenidades,0.0,2,5
BENTLEY,MULSANNE,ev,100.0,2,5
BESTUNE,B70,motor,66.7,6,9
BESTUNE,B70,dimensiones,90.0,6,10
BESTUNE,B70,capacidad,80.0,6,5
BESTUNE,B70,seguridad,33.3,6,3
BESTUNE,B70,tecnologia,33.3,6,6
BESTUNE,B70,amenidades,0.0,6,5
BESTUNE,B70,ev,100.0,6,5
BESTUNE,B70S,motor,66.7,7,9
BESTUNE,B70S,dimensiones,90.0,7,10
BESTUNE,B70S,capacidad,80.0,7,5
BESTUNE,B70S,seguridad,33.3,7,3
BESTUNE,B70S,tecnologia,33.3,7,6
BESTUNE,B70S,amenidades,0.0,7,5
BESTUNE,B70S,ev,100.0,7,5
BESTUNE,NAT,motor,66.7,2,9
BESTUNE,NAT,dimensiones,90.0,2,10
BESTUNE,NAT,capacidad,80.0,2,5
BESTUNE,NAT,seguridad,33.3,2,3
BESTUNE,NAT,tecnologia,33.3,2,6
BESTUNE,NAT,amenidades,0.0,2,5
BESTUNE,NAT,ev,100.0,2,5
BESTUNE,T77,motor,66.7,5,9
BESTUNE,T77,dimensiones,90.0,5,10
BESTUNE,T77,capacidad,80.0,5,5
BESTUNE,T77,seguridad,33.3,5,3
BESTUNE,T77,tecnologia,33.3,5,6
BESTUNE,T77,amenidades,0.0,5,5
BESTUNE,T77,ev,100.0,5,5
BESTUNE,T99,motor,66.7,5,9
BESTUNE,T99,dimensiones,90.0,5,10
BESTUNE,T99,capacidad,80.0,5,5
BESTUNE,T99,seguridad,33.3,5,3
BESTUNE,T99,tecnologia,33.3,5,6
BESTUNE,T99,amenidades,0.0,5,5
BESTUNE,T99,ev,100.0,5,5
BMW,I3,motor,66.7,23,9
BMW,I3,dimensiones,90.0,23,10
BMW,I3,capacidad,80.0,23,5
BMW,I3,seguridad,33.3,23,3
BMW,I3,tecnologia,33.3,23,6
BMW,I3,amenidades,0.0,23,5
BMW,I3,ev,100.0,23,5
BMW,I3S,motor,66.7,2,9
BMW,I3S,dimensiones,90.0,2,10
BMW,I3S,capacidad,80.0,2,5
BMW,I3S,seguridad,33.3,2,3
BMW,I3S,tecnologia,33.3,2,6
BMW,I3S,amenidades,0.0,2,5
BMW,I3S,ev,100.0,2,5
BMW,I4,motor,66.7,10,9
BMW,I4,dimensiones,90.0,10,10
BMW,I4,capacidad,80.0,10,5
BMW,I4,seguridad,33.3,10,3
BMW,I4,tecnologia,33.3,10,6
BMW,I4,amenidades,0.0,10,5
BMW,I4,ev,100.0,10,5
BMW,I5,motor,66.7,6,9
BMW,I5,dimensiones,90.0,6,10
BMW,I5,capacidad,80.0,6,5
BMW,I5,seguridad,33.3,6,3
BMW,I5,tecnologia,33.3,6,6
BMW,I5,amenidades,0.0,6,5
BMW,I5,ev,100.0,6,5
BMW,I7,motor,66.7,6,9
BMW,I7,dimensiones,90.0,6,10
BMW,I7,capacidad,80.0,6,5
BMW,I7,seguridad,33.3,6,3
BMW,I7,tecnologia,33.3,6,6
BMW,I7,amenidades,0.0,6,5
BMW,I7,ev,100.0,6,5
BMW,I8,motor,67.8,10,9
BMW,I8,dimensiones,90.0,10,10
BMW,I8,capacidad,80.0,10,5
BMW,I8,seguridad,33.3,10,3
BMW,I8,tecnologia,33.3,10,6
BMW,I8,amenidades,0.0,10,5
BMW,I8,ev,100.0,10,5
BMW,IX,motor,67.8,10,9
BMW,IX,dimensiones,91.0,10,10
BMW,IX,capacidad,80.0,10,5
BMW,IX,seguridad,33.3,10,3
BMW,IX,tecnologia,33.3,10,6
BMW,IX,amenidades,0.0,10,5
BMW,IX,ev,100.0,10,5
BMW,IX1,motor,66.7,3,9
BMW,IX1,dimensiones,90.0,3,10
BMW,IX1,capacidad,80.0,3,5
BMW,IX1,seguridad,33.3,3,3
BMW,IX1,tecnologia,33.3,3,6
BMW,IX1,amenidades,0.0,3,5
BMW,IX1,ev,100.0,3,5
BMW,IX2,motor,77.8,6,9
BMW,IX2,dimensiones,95.0,6,10
BMW,IX2,capacidad,80.0,6,5
BMW,IX2,seguridad,50.0,6,3
BMW,IX2,tecnologia,58.3,6,6
BMW,IX2,amenidades,50.0,6,5
BMW,IX2,ev,100.0,6,5
BMW,IX3,motor,66.7,10,9
BMW,IX3,dimensiones,90.0,10,10
BMW,IX3,capacidad,80.0,10,5
BMW,IX3,seguridad,33.3,10,3
BMW,IX3,tecnologia,33.3,10,6
BMW,IX3,amenidades,0.0,10,5
BMW,IX3,ev,100.0,10,5
BMW,M,motor,68.2,87,9
BMW,M,dimensiones,91.1,87,10
BMW,M,capacidad,80.0,87,5
BMW,M,seguridad,35.6,87,3
BMW,M,tecnologia,36.8,87,6
BMW,M,amenidades,6.9,87,5
BMW,M,ev,100.0,87,5
BMW,M2 COUP,motor,66.7,9,9
BMW,M2 COUP,dimensiones,90.0,9,10
BMW,M2 COUP,capacidad,80.0,9,5
BMW,M2 COUP,seguridad,33.3,9,3
BMW,M2 COUP,tecnologia,33.3,9,6
BMW,M2 COUP,amenidades,0.0,9,5
BMW,M2 COUP,ev,100.0,9,5
BMW,M3,motor,66.7,3,9
BMW,M3,dimensiones,90.0,3,10
BMW,M3,capacidad,80.0,3,5
BMW,M3,seguridad,33.3,3,3
BMW,M3,tecnologia,33.3,3,6
BMW,M3,amenidades,0.0,3,5
BMW,M3,ev,100.0,3,5
BMW,M3 SEDN,motor,66.7,3,9
BMW,M3 SEDN,dimensiones,90.0,3,10
BMW,M3 SEDN,capacidad,80.0,3,5
BMW,M3 SEDN,seguridad,33.3,3,3
BMW,M3 SEDN,tecnologia,33.3,3,6
BMW,M3 SEDN,amenidades,0.0,3,5
BMW,M3 SEDN,ev,100.0,3,5
BMW,M4,motor,68.9,5,9
BMW,M4,dimensiones,92.0,5,10
BMW,M4,capacidad,80.0,5,5
BMW,M4,seguridad,33.3,5,3
BMW,M4,tecnologia,33.3,5,6
BMW,M4,amenidades,0.0,5,5
BMW,M4,ev,100.0,5,5
BMW,M4 CONVERTIBLE,motor,66.7,5,9
BMW,M4 CONVERTIBLE,dimensiones,90.0,5,10
BMW,M4 CONVERTIBLE,capacidad,80.0,5,5
BMW,M4 CONVERTIBLE,seguridad,33.3,5,3
BMW,M4 CONVERTIBLE,tecnologia,33.3,5,6
BMW,M4 CONVERTIBLE,amenidades,0.0,5,5
BMW,M4 CONVERTIBLE,ev,100.0,5,5
BMW,M4 COUP,motor,66.7,7,9
BMW,M4 COUP,dimensiones,90.0,7,10
BMW,M4 COUP,capacidad,80.0,7,5
BMW,M4 COUP,seguridad,33.3,7,3
BMW,M4 COUP,tecnologia,33.3,7,6
BMW,M4 COUP,amenidades,0.0,7,5
BMW,M4 COUP,ev,100.0,7,5
BMW,M5,motor,66.7,6,9
BMW,M5,dimensiones,90.0,6,10
BMW,M5,capacidad,80.0,6,5
BMW,M5,seguridad,33.3,6,3
BMW,M5,tecnologia,33.3,6,6
BMW,M5,amenidades,0.0,6,5
BMW,M5,ev,100.0,6,5
BMW,M6,motor,66.7,3,9
BMW,M6,dimensiones,90.0,3,10
BMW,M6,capacidad,80.0,3,5
BMW,M6,seguridad,33.3,3,3
BMW,M6,tecnologia,33.3,3,6
BMW,M6,amenidades,0.0,3,5
BMW,M6,ev,100.0,3,5
BMW,SERIE 1,motor,66.8,231,9
BMW,SERIE 1,dimensiones,90.0,231,10
BMW,SERIE 1,capacidad,80.0,231,5
BMW,SERIE 1,seguridad,33.3,231,3
BMW,SERIE 1,tecnologia,33.3,231,6
BMW,SERIE 1,amenidades,0.0,231,5
BMW,SERIE 1,ev,100.0,231,5
BMW,SERIE 1 (3 PUERTAS),motor,66.7,13,9
BMW,SERIE 1 (3 PUERTAS),dimensiones,90.0,13,10
BMW,SERIE 1 (3 PUERTAS),capacidad,80.0,13,5
BMW,SERIE 1 (3 PUERTAS),seguridad,33.3,13,3
BMW,SERIE 1 (3 PUERTAS),tecnologia,33.3,13,6
BMW,SERIE 1 (3 PUERTAS),amenidades,0.0,13,5
BMW,SERIE 1 (3 PUERTAS),ev,100.0,13,5
BMW,SERIE 1 (5 PUERTAS),motor,66.7,15,9
BMW,SERIE 1 (5 PUERTAS),dimensiones,90.0,15,10
BMW,SERIE 1 (5 PUERTAS),capacidad,80.0,15,5
BMW,SERIE 1 (5 PUERTAS),seguridad,33.3,15,3
BMW,SERIE 1 (5 PUERTAS),tecnologia,33.3,15,6
BMW,SERIE 1 (5 PUERTAS),amenidades,0.0,15,5
BMW,SERIE 1 (5 PUERTAS),ev,100.0,15,5
BMW,SERIE 1 (SEDN),motor,66.7,4,9
BMW,SERIE 1 (SEDN),dimensiones,90.0,4,10
BMW,SERIE 1 (SEDN),capacidad,80.0,4,5
BMW,SERIE 1 (SEDN),seguridad,33.3,4,3
BMW,SERIE 1 (SEDN),tecnologia,33.3,4,6
BMW,SERIE 1 (SEDN),amenidades,0.0,4,5
BMW,SERIE 1 (SEDN),ev,100.0,4,5
BMW,SERIE 1 5 PUERTAS,motor,66.7,14,9
BMW,SERIE 1 5 PUERTAS,dimensiones,90.0,14,10
BMW,SERIE 1 5 PUERTAS,capacidad,80.0,14,5
BMW,SERIE 1 5 PUERTAS,seguridad,33.3,14,3
BMW,SERIE 1 5 PUERTAS,tecnologia,33.3,14,6
BMW,SERIE 1 5 PUERTAS,amenidades,0.0,14,5
BMW,SERIE 1 5 PUERTAS,ev,100.0,14,5
BMW,SERIE 1 SEDN,motor,66.7,2,9
BMW,SERIE 1 SEDN,dimensiones,90.0,2,10
BMW,SERIE 1 SEDN,capacidad,80.0,2,5
BMW,SERIE 1 SEDN,seguridad,33.3,2,3
BMW,SERIE 1 SEDN,tecnologia,33.3,2,6
BMW,SERIE 1 SEDN,amenidades,0.0,2,5
BMW,SERIE 1 SEDN,ev,100.0,2,5
BMW,SERIE 2,motor,66.7,9,9
BMW,SERIE 2,dimensiones,90.0,9,10
BMW,SERIE 2,capacidad,80.0,9,5
BMW,SERIE 2,seguridad,33.3,9,3
BMW,SERIE 2,tecnologia,33.3,9,6
BMW,SERIE 2,amenidades,0.0,9,5
BMW,SERIE 2,ev,100.0,9,5
BMW,SERIE 2 CONVERTIBLE,motor,66.7,9,9
BMW,SERIE 2 CONVERTIBLE,dimensiones,90.0,9,10
BMW,SERIE 2 CONVERTIBLE,capacidad,80.0,9,5
BMW,SERIE 2 CONVERTIBLE,seguridad,33.3,9,3
BMW,SERIE 2 CONVERTIBLE,tecnologia,33.3,9,6
BMW,SERIE 2 CONVERTIBLE,amenidades,0.0,9,5
BMW,SERIE 2 CONVERTIBLE,ev,100.0,9,5
BMW,SERIE 2 COUP,motor,66.7,14,9
BMW,SERIE 2 COUP,dimensiones,90.0,14,10
BMW,SERIE 2 COUP,capacidad,80.0,14,5
BMW,SERIE 2 COUP,seguridad,33.3,14,3
BMW,SERIE 2 COUP,tecnologia,33.3,14,6
BMW,SERIE 2 COUP,amenidades,0.0,14,5
BMW,SERIE 2 COUP,ev,100.0,14,5
BMW,SERIE 2 COUPE,motor,67.5,13,9
BMW,SERIE 2 COUPE,dimensiones,90.8,13,10
BMW,SERIE 2 COUPE,capacidad,80.0,13,5
BMW,SERIE 2 COUPE,seguridad,33.3,13,3
BMW,SERIE 2 COUPE,tecnologia,33.3,13,6
BMW,SERIE 2 COUPE,amenidades,0.0,13,5
BMW,SERIE 2 COUPE,ev,100.0,13,5
BMW,SERIE 2 GRAN COUPE,motor,66.7,10,9
BMW,SERIE 2 GRAN COUPE,dimensiones,90.0,10,10
BMW,SERIE 2 GRAN COUPE,capacidad,80.0,10,5
BMW,SERIE 2 GRAN COUPE,seguridad,33.3,10,3
BMW,SERIE 2 GRAN COUPE,tecnologia,33.3,10,6
BMW,SERIE 2 GRAN COUPE,amenidades,0.0,10,5
BMW,SERIE 2 GRAN COUPE,ev,100.0,10,5
BMW,SERIE 2 GRAN TOURER,motor,66.7,3,9
BMW,SERIE 2 GRAN TOURER,dimensiones,90.0,3,10
BMW,SERIE 2 GRAN TOURER,capacidad,80.0,3,5
BMW,SERIE 2 GRAN TOURER,seguridad,33.3,3,3
BMW,SERIE 2 GRAN TOURER,tecnologia,33.3,3,6
BMW,SERIE 2 GRAN TOURER,amenidades,0.0,3,5
BMW,SERIE 2 GRAN TOURER,ev,100.0,3,5
BMW,SERIE 3,motor,66.8,636,9
BMW,SERIE 3,dimensiones,90.2,636,10
BMW,SERIE 3,capacidad,80.0,636,5
BMW,SERIE 3,seguridad,33.3,636,3
BMW,SERIE 3,tecnologia,33.3,636,6
BMW,SERIE 3,amenidades,0.0,636,5
BMW,SERIE 3,ev,100.0,636,5
BMW,SERIE 3 SEDAN,motor,67.5,55,9
BMW,SERIE 3 SEDAN,dimensiones,90.4,55,10
BMW,SERIE 3 SEDAN,capacidad,80.0,55,5
BMW,SERIE 3 SEDAN,seguridad,34.5,55,3
BMW,SERIE 3 SEDAN,tecnologia,35.2,55,6
BMW,SERIE 3 SEDAN,amenidades,3.6,55,5
BMW,SERIE 3 SEDAN,ev,100.0,55,5
BMW,SERIE 4,motor,66.7,23,9
BMW,SERIE 4,dimensiones,90.0,23,10
BMW,SERIE 4,capacidad,80.0,23,5
BMW,SERIE 4,seguridad,33.3,23,3
BMW,SERIE 4,tecnologia,33.3,23,6
BMW,SERIE 4,amenidades,0.0,23,5
BMW,SERIE 4,ev,100.0,23,5
BMW,SERIE 4 CONVERTIBLE,motor,66.7,16,9
BMW,SERIE 4 CONVERTIBLE,dimensiones,90.0,16,10
BMW,SERIE 4 CONVERTIBLE,capacidad,80.0,16,5
BMW,SERIE 4 CONVERTIBLE,seguridad,33.3,16,3
BMW,SERIE 4 CONVERTIBLE,tecnologia,33.3,16,6
BMW,SERIE 4 CONVERTIBLE,amenidades,0.0,16,5
BMW,SERIE 4 CONVERTIBLE,ev,100.0,16,5
BMW,SERIE 4 COUP,motor,66.7,17,9
BMW,SERIE 4 COUP,dimensiones,90.0,17,10
BMW,SERIE 4 COUP,capacidad,80.0,17,5
BMW,SERIE 4 COUP,seguridad,33.3,17,3
BMW,SERIE 4 COUP,tecnologia,33.3,17,6
BMW,SERIE 4 COUP,amenidades,0.0,17,5
BMW,SERIE 4 COUP,ev,100.0,17,5
BMW,SERIE 4 COUPE,motor,66.7,11,9
BMW,SERIE 4 COUPE,dimensiones,90.0,11,10
BMW,SERIE 4 COUPE,capacidad,80.0,11,5
BMW,SERIE 4 COUPE,seguridad,33.3,11,3
BMW,SERIE 4 COUPE,tecnologia,33.3,11,6
BMW,SERIE 4 COUPE,amenidades,0.0,11,5
BMW,SERIE 4 COUPE,ev,100.0,11,5
BMW,SERIE 4 GRAN COUP,motor,66.7,13,9
BMW,SERIE 4 GRAN COUP,dimensiones,90.0,13,10
BMW,SERIE 4 GRAN COUP,capacidad,80.0,13,5
BMW,SERIE 4 GRAN COUP,seguridad,33.3,13,3
BMW,SERIE 4 GRAN COUP,tecnologia,33.3,13,6
BMW,SERIE 4 GRAN COUP,amenidades,0.0,13,5
BMW,SERIE 4 GRAN COUP,ev,100.0,13,5
BMW,SERIE 4 GRAN COUPÉ,motor,88.9,6,9
BMW,SERIE 4 GRAN COUPÉ,dimensiones,100.0,6,10
BMW,SERIE 4 GRAN COUPÉ,capacidad,80.0,6,5
BMW,SERIE 4 GRAN COUPÉ,seguridad,66.7,6,3
BMW,SERIE 4 GRAN COUPÉ,tecnologia,83.3,6,6
BMW,SERIE 4 GRAN COUPÉ,amenidades,100.0,6,5
BMW,SERIE 4 GRAN COUPÉ,ev,100.0,6,5
BMW,SERIE 4 GRAND COUP,motor,66.7,13,9
BMW,SERIE 4 GRAND COUP,dimensiones,90.0,13,10
BMW,SERIE 4 GRAND COUP,capacidad,80.0,13,5
BMW,SERIE 4 GRAND COUP,seguridad,33.3,13,3
BMW,SERIE 4 GRAND COUP,tecnologia,33.3,13,6
BMW,SERIE 4 GRAND COUP,amenidades,0.0,13,5
BMW,SERIE 4 GRAND COUP,ev,100.0,13,5
BMW,SERIE 5,motor,66.9,265,9
BMW,SERIE 5,dimensiones,90.0,265,10
BMW,SERIE 5,capacidad,80.0,265,5
BMW,SERIE 5,seguridad,33.3,265,3
BMW,SERIE 5,tecnologia,33.3,265,6
BMW,SERIE 5,amenidades,0.0,265,5
BMW,SERIE 5,ev,100.0,265,5
BMW,SERIE 5 SEDAN,motor,66.7,9,9
BMW,SERIE 5 SEDAN,dimensiones,90.0,9,10
BMW,SERIE 5 SEDAN,capacidad,80.0,9,5
BMW,SERIE 5 SEDAN,seguridad,33.3,9,3
BMW,SERIE 5 SEDAN,tecnologia,33.3,9,6
BMW,SERIE 5 SEDAN,amenidades,0.0,9,5
BMW,SERIE 5 SEDAN,ev,100.0,9,5
BMW,SERIE 5 SEDN,motor,66.7,20,9
BMW,SERIE 5 SEDN,dimensiones,90.0,20,10
BMW,SERIE 5 SEDN,capacidad,80.0,20,5
BMW,SERIE 5 SEDN,seguridad,33.3,20,3
BMW,SERIE 5 SEDN,tecnologia,33.3,20,6
BMW,SERIE 5 SEDN,amenidades,0.0,20,5
BMW,SERIE 5 SEDN,ev,100.0,20,5
BMW,SERIE 5 SEDN LCI,motor,66.7,1,9
BMW,SERIE 5 SEDN LCI,dimensiones,90.0,1,10
BMW,SERIE 5 SEDN LCI,capacidad,80.0,1,5
BMW,SERIE 5 SEDN LCI,seguridad,33.3,1,3
BMW,SERIE 5 SEDN LCI,tecnologia,33.3,1,6
BMW,SERIE 5 SEDN LCI,amenidades,0.0,1,5
BMW,SERIE 5 SEDN LCI,ev,100.0,1,5
BMW,SERIE 6,motor,66.8,73,9
BMW,SERIE 6,dimensiones,90.1,73,10
BMW,SERIE 6,capacidad,80.0,73,5
BMW,SERIE 6,seguridad,33.3,73,3
BMW,SERIE 6,tecnologia,33.3,73,6
BMW,SERIE 6,amenidades,0.0,73,5
BMW,SERIE 6,ev,100.0,73,5
BMW,SERIE 6 COUP,motor,66.7,1,9
BMW,SERIE 6 COUP,dimensiones,90.0,1,10
BMW,SERIE 6 COUP,capacidad,80.0,1,5
BMW,SERIE 6 COUP,seguridad,33.3,1,3
BMW,SERIE 6 COUP,tecnologia,33.3,1,6
BMW,SERIE 6 COUP,amenidades,0.0,1,5
BMW,SERIE 6 COUP,ev,100.0,1,5
BMW,SERIE 6 GRAND COUP,motor,66.7,2,9
BMW,SERIE 6 GRAND COUP,dimensiones,90.0,2,10
BMW,SERIE 6 GRAND COUP,capacidad,80.0,2,5
BMW,SERIE 6 GRAND COUP,seguridad,33.3,2,3
BMW,SERIE 6 GRAND COUP,tecnologia,33.3,2,6
BMW,SERIE 6 GRAND COUP,amenidades,0.0,2,5
BMW,SERIE 6 GRAND COUP,ev,100.0,2,5
BMW,SERIE 7,motor,66.7,87,9
BMW,SERIE 7,dimensiones,90.0,87,10
BMW,SERIE 7,capacidad,80.0,87,5
BMW,SERIE 7,seguridad,33.3,87,3
BMW,SERIE 7,tecnologia,33.3,87,6
BMW,SERIE 7,amenidades,0.0,87,5
BMW,SERIE 7,ev,100.0,87,5
BMW,SERIE 7 SEDAN,motor,66.7,8,9
BMW,SERIE 7 SEDAN,dimensiones,90.0,8,10
BMW,SERIE 7 SEDAN,capacidad,80.0,8,5
BMW,SERIE 7 SEDAN,seguridad,33.3,8,3
BMW,SERIE 7 SEDAN,tecnologia,33.3,8,6
BMW,SERIE 7 SEDAN,amenidades,0.0,8,5
BMW,SERIE 7 SEDAN,ev,100.0,8,5
BMW,SERIE 7 SEDN,motor,66.7,12,9
BMW,SERIE 7 SEDN,dimensiones,90.0,12,10
BMW,SERIE 7 SEDN,capacidad,80.0,12,5
BMW,SERIE 7 SEDN,seguridad,33.3,12,3
BMW,SERIE 7 SEDN,tecnologia,33.3,12,6
BMW,SERIE 7 SEDN,amenidades,0.0,12,5
BMW,SERIE 7 SEDN,ev,100.0,12,5
BMW,SERIE 7 SEDN (LARGO),motor,66.7,8,9
BMW,SERIE 7 SEDN (LARGO),dimensiones,90.0,8,10
BMW,SERIE 7 SEDN (LARGO),capacidad,80.0,8,5
BMW,SERIE 7 SEDN (LARGO),seguridad,33.3,8,3
BMW,SERIE 7 SEDN (LARGO),tecnologia,33.3,8,6
BMW,SERIE 7 SEDN (LARGO),amenidades,0.0,8,5
BMW,SERIE 7 SEDN (LARGO),ev,100.0,8,5
BMW,SERIE 8,motor,66.7,9,9
BMW,SERIE 8,dimensiones,90.0,9,10
BMW,SERIE 8,capacidad,80.0,9,5
BMW,SERIE 8,seguridad,33.3,9,3
BMW,SERIE 8,tecnologia,33.3,9,6
BMW,SERIE 8,amenidades,0.0,9,5
BMW,SERIE 8,ev,100.0,9,5
BMW,SERIE 8 CONVERTIBLE,motor,66.7,1,9
BMW,SERIE 8 CONVERTIBLE,dimensiones,90.0,1,10
BMW,SERIE 8 CONVERTIBLE,capacidad,80.0,1,5
BMW,SERIE 8 CONVERTIBLE,seguridad,33.3,1,3
BMW,SERIE 8 CONVERTIBLE,tecnologia,33.3,1,6
BMW,SERIE 8 CONVERTIBLE,amenidades,0.0,1,5
BMW,SERIE 8 CONVERTIBLE,ev,100.0,1,5
BMW,SERIE 8 COUP,motor,66.7,2,9
BMW,SERIE 8 COUP,dimensiones,90.0,2,10
BMW,SERIE 8 COUP,capacidad,80.0,2,5
BMW,SERIE 8 COUP,seguridad,33.3,2,3
BMW,SERIE 8 COUP,tecnologia,33.3,2,6
BMW,SERIE 8 COUP,amenidades,0.0,2,5
BMW,SERIE 8 COUP,ev,100.0,2,5
BMW,SERIE 8 COUPE,motor,66.7,2,9
BMW,SERIE 8 COUPE,dimensiones,90.0,2,10
BMW,SERIE 8 COUPE,capacidad,80.0,2,5
BMW,SERIE 8 COUPE,seguridad,33.3,2,3
BMW,SERIE 8 COUPE,tecnologia,33.3,2,6
BMW,SERIE 8 COUPE,amenidades,0.0,2,5
BMW,SERIE 8 COUPE,ev,100.0,2,5
BMW,SERIE 8 GRAN COUP,motor,66.7,2,9
BMW,SERIE 8 GRAN COUP,dimensiones,90.0,2,10
BMW,SERIE 8 GRAN COUP,capacidad,80.0,2,5
BMW,SERIE 8 GRAN COUP,seguridad,33.3,2,3
BMW,SERIE 8 GRAN COUP,tecnologia,33.3,2,6
BMW,SERIE 8 GRAN COUP,amenidades,0.0,2,5
BMW,SERIE 8 GRAN COUP,ev,100.0,2,5
BMW,SERIE 8 GRAN COUPE,motor,66.7,5,9
BMW,SERIE 8 GRAN COUPE,dimensiones,90.0,5,10
BMW,SERIE 8 GRAN COUPE,capacidad,80.0,5,5
BMW,SERIE 8 GRAN COUPE,seguridad,33.3,5,3
BMW,SERIE 8 GRAN COUPE,tecnologia,33.3,5,6
BMW,SERIE 8 GRAN COUPE,amenidades,0.0,5,5
BMW,SERIE 8 GRAN COUPE,ev,100.0,5,5
BMW,X1,motor,66.7,51,9
BMW,X1,dimensiones,90.0,51,10
BMW,X1,capacidad,80.0,51,5
BMW,X1,seguridad,33.3,51,3
BMW,X1,tecnologia,33.3,51,6
BMW,X1,amenidades,0.0,51,5
BMW,X1,ev,100.0,51,5
BMW,X1 SAV,motor,66.7,16,9
BMW,X1 SAV,dimensiones,90.0,16,10
BMW,X1 SAV,capacidad,80.0,16,5
BMW,X1 SAV,seguridad,33.3,16,3
BMW,X1 SAV,tecnologia,33.3,16,6
BMW,X1 SAV,amenidades,0.0,16,5
BMW,X1 SAV,ev,100.0,16,5
BMW,X2,motor,67.9,9,9
BMW,X2,dimensiones,90.0,9,10
BMW,X2,capacidad,80.0,9,5
BMW,X2,seguridad,33.3,9,3
BMW,X2,tecnologia,33.3,9,6
BMW,X2,amenidades,0.0,9,5
BMW,X2,ev,100.0,9,5
BMW,X2 SAC,motor,69.8,21,9
BMW,X2 SAC,dimensiones,91.4,21,10
BMW,X2 SAC,capacidad,80.0,21,5
BMW,X2 SAC,seguridad,38.1,21,3
BMW,X2 SAC,tecnologia,40.5,21,6
BMW,X2 SAC,amenidades,14.3,21,5
BMW,X2 SAC,ev,100.0,21,5
BMW,X3,motor,66.7,168,9
BMW,X3,dimensiones,90.1,168,10
BMW,X3,capacidad,80.0,168,5
BMW,X3,seguridad,33.3,168,3
BMW,X3,tecnologia,33.3,168,6
BMW,X3,amenidades,0.0,168,5
BMW,X3,ev,100.0,168,5
BMW,X3 SAV,motor,67.6,25,9
BMW,X3 SAV,dimensiones,90.4,25,10
BMW,X3 SAV,capacidad,80.0,25,5
BMW,X3 SAV,seguridad,34.7,25,3
BMW,X3 SAV,tecnologia,35.3,25,6
BMW,X3 SAV,amenidades,4.0,25,5
BMW,X3 SAV,ev,100.0,25,5
BMW,X4,motor,66.7,20,9
BMW,X4,dimensiones,90.0,20,10
BMW,X4,capacidad,80.0,20,5
BMW,X4,seguridad,33.3,20,3
BMW,X4,tecnologia,33.3,20,6
BMW,X4,amenidades,0.0,20,5
BMW,X4,ev,100.0,20,5
BMW,X4 SAC,motor,68.5,12,9
BMW,X4 SAC,dimensiones,90.8,12,10
BMW,X4 SAC,capacidad,80.0,12,5
BMW,X4 SAC,seguridad,36.1,12,3
BMW,X4 SAC,tecnologia,37.5,12,6
BMW,X4 SAC,amenidades,8.3,12,5
BMW,X4 SAC,ev,100.0,12,5
BMW,X5,motor,66.9,178,9
BMW,X5,dimensiones,90.2,178,10
BMW,X5,capacidad,80.0,178,5
BMW,X5,seguridad,33.3,178,3
