MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/eqs/eqs-580-4matic-sedan/julio/EQS_580_4MATIC_Sedan.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/eqs/450-suv/julio/EQS_450_SUV.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/eqs/450-sedan/julio/EQS_450_Sedan.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/eqs/580-4matic-suv/julio/FT_EQS_580_4MATIC_SUV.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/eqe/350-suv/FT_EQE_350_SUV.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-benz/eqe/350-sedan/julio/FT_EQE_350.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/cla/cla-35-4matic-mh/julio/FT_Mercedes-AMG_CLA_35_4MATIC_MH.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/cla/cla-45-s-4matic/julio/FT_MERCEDES-AMG_CLA_45_S_4MATIC.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/cle/cle-53-4matic/julio/FT_Mercedes-AMG_CLE_53_4MATIC.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/clase-a-sedan/a-35-4matic-sedan-mh/julio/Mercedes-AMG_A_35_4MATIC_Sedan_MH.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/clase-a-hatchback/a-35-4matic-mh/julio,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/clase-a-hatchback/a-45-s-4matic/julio/Mercedes-AMG_A_45_S_4MATIC.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/clase-c/c-43-4matic/julio/Mercedes-AMG_C_43_4MATIC.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/clase-c/c-63-s-e-performance/julio/Mercedes-AMG_C_63_S_E_Perfomance.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/clase-e/e-53-hybrid-4matic/julio/Mercedes-AMG_E_53_Hybrid_4MATIC.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/clase-g/g-63/julio/Mercedes-AMG_G_63.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/eqe/eqe-53-4matic-suv/julio/FT_Mercedes-AMG_EQE_53_4MATIC_SUV.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/eqe/eqe-53-4matic/julio/FT_Mercedes-AMG_EQE_53_4MATIC.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/gla/gla-35-4matic-mh/julio/MERCEDES-AMG_GLA_35_4MATIC_MH.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/glb/glb-35-4matic-mh/julio/MERCEDES-AMG_GLB_35_4MATIC_MH.pdf,Ficha técnica,failed,
MERCEDES,https://www.mercedes-benz.com.mx/es/passengercars/cars-guide/brochures-download.html,https://www.mercedes-benz.com.mx/content/dam/mexico/passengercars/cars-guide/fichas-tecnicas/2025/mercedes-amg/glc/glc-43-4matic-coupe/julio/MERCEDES-AMG_GLC_43_4MATIC_Coupe.pdf,Ficha técnica,failed,
